title,year,rating,name
"My Boss, My Hero",2001,6.4,Comedy
"My Boss, My Hero",2001,6.4,Crime
Hell House,2001,6.8,Documentary
Moksha: Salvation,2001,6.4,Drama
Moksha: Salvation,2001,6.4,Thriller
Dark Assassin,2005,3.6,Action
Dark Assassin,2005,3.6,Thriller
Exiles in Paradise,2001,6.2,Drama
The Faith of the Volcano,2001,6.2,Drama
Der Glanz von Berlin,2002,7.6,Documentary
Good Bye Lenin!,2003,7.7,Comedy
Good Bye Lenin!,2003,7.7,Drama
Good Bye Lenin!,2003,7.7,Romance
Crazy Like a Fox,2004,5.7,Comedy
Crazy Like a Fox,2004,5.7,Drama
Gott ist tot,2003,5.8,Drama
The Heart of Me,2002,6.7,Drama
The Heart of Me,2002,6.7,Romance
The Idle Ones,2001,7.2,Documentary
Kameleon,2001,4,Action
Kameleon,2001,4,Drama
Queen of the Night,2001,6.8,Drama
Queen of the Night,2001,6.8,Sport
The Other Side of the Bed,2002,6.6,Comedy
The Other Side of the Bed,2002,6.6,Drama
The Other Side of the Bed,2002,6.6,Musical
God Grew Tired of Us,2006,8,Documentary
Lyklollery,2001,6,Comedy
Lyklollery,2001,6,Family
The Chimp,2001,6.4,Drama
"Marc, la sucia rata",2003,6.1,Drama
I Murder Seriously,2002,5.6,Comedy
I Murder Seriously,2002,5.6,Mystery
I Murder Seriously,2002,5.6,Thriller
Barely Legal,2003,4.8,Comedy
Behind the Badge,2002,8.3,Drama
Gasoline,2001,5.3,Crime
Gasoline,2001,5.3,Drama
Gasoline,2001,5.3,Romance
The Year of the First Kiss,2002,7.1,Comedy
The Year of the First Kiss,2002,7.1,Drama
Gerry,2002,6.2,Adventure
Gerry,2002,6.2,Drama
Gerry,2002,6.2,Mystery
High Speed,2002,6,Action
High Speed,2002,6,Drama
Strong as a Lion,2003,4.8,Adventure
Strong as a Lion,2003,4.8,Drama
Strong as a Lion,2003,4.8,Family
"My Beautiful Girl, Mari",2002,6.7,Animation
"My Beautiful Girl, Mari",2002,6.7,Drama
"My Beautiful Girl, Mari",2002,6.7,Fantasy
Sangganot sanggago,2001,6.8,Action
Sangganot sanggago,2001,6.8,Comedy
Savage Messiah,2002,6.5,Drama
Savage Messiah,2002,6.5,Thriller
Scorcher,2002,3.7,Action
Scorcher,2002,3.7,Adventure
Scorcher,2002,3.7,Drama
Second Name,2002,5.6,Horror
Second Name,2002,5.6,Thriller
Sunstorm,2001,3.7,Action
Sólo mía,2001,6.1,Drama
Throttle,2002,6.6,Thriller
Togbe,2002,9.3,Documentary
The Uncertainty Principle,2002,6.7,Drama
A Kind of America,2002,7.1,Adventure
A Kind of America,2002,7.1,Comedy
A Kind of America,2002,7.1,Romance
Veer Savarkar,2001,7.5,Biography
Veer Savarkar,2001,7.5,Drama
Purple Sunset,2001,7.1,War
Absolut Warhola,2001,7.1,Documentary
The Cistern,2001,6.7,Drama
Mob Daze,2002,6.6,Comedy
The Dangerous Sex Date,2001,3.3,Thriller
Anacardium,2001,7.2,Drama
Anacardium,2001,7.2,Thriller
Andelská tvár,2002,4.1,Drama
Andelská tvár,2002,4.1,Romance
Anita & Me,2002,6.5,Comedy
Anita & Me,2002,6.5,Drama
Family,2001,5.8,Action
Family,2001,5.8,Crime
Family Secret,2001,6.3,Documentary
Family Secret,2001,6.3,Family
Film School Confidential,2002,6,Comedy
Film School Confidential,2002,6,Drama
Flower & Garnet,2002,6.8,Drama
Ghost of a Chance,2001,5.8,Drama
Go for Broke,2001,7.8,Drama
Gau lung bing sat,2001,6.4,Crime
Gau lung bing sat,2001,6.4,Drama
Lefty-Right,2002,5.6,Comedy
Lefty-Right,2002,5.6,Drama
Levity,2003,6.5,Crime
Levity,2003,6.5,Drama
Losing Layla,2001,8.7,Documentary
Love Thy Neighbor,2005,4.9,Comedy
Love Thy Neighbor,2005,4.9,Drama
Love Thy Neighbor,2005,4.9,Mystery
My Life on Ice,2002,6.6,Comedy
My Life on Ice,2002,6.6,Drama
My Life on Ice,2002,6.6,Sport
Mango Kiss,2004,4.6,Comedy
Mango Kiss,2004,4.6,Romance
Girl,2002,6.5,Drama
Girl,2002,6.5,Romance
The Code,2002,5.6,Action
The Code,2002,5.6,Crime
The Code,2002,5.6,Drama
Mona Lisa Smile,2003,6.4,Drama
Monique,2002,6.1,Comedy
Monique,2002,6.1,Drama
Monique,2002,6.1,Romance
Muna Madan,2003,8.3,Drama
Más allá del límite,2002,3.3,Action
Más allá del límite,2002,3.3,Adventure
Más allá del límite,2002,3.3,Drama
Nantucket,2002,5.3,Comedy
Nantucket,2002,5.3,Romance
Posers,2002,4.1,Crime
Posers,2002,4.1,Drama
Posers,2002,4.1,Mystery
Quand je vois le soleil,2003,5.5,Drama
Quand tu descendras du ciel,2003,6.4,Comedy
Quand tu descendras du ciel,2003,6.4,Drama
Ein Engel und Paul,2002,5,Drama
Ein Engel und Paul,2002,5,Romance
Resin,2001,8.5,Drama
Rolling Kansas,2003,6.3,Comedy
Roots and Branches,2001,6.6,Family
The Santa Clause 2,2002,5.6,Comedy
The Santa Clause 2,2002,5.6,Family
The Santa Clause 2,2002,5.6,Fantasy
Sex Is Comedy,2002,5.7,Comedy
Sex Is Comedy,2002,5.7,Drama
Sex Is Comedy,2002,5.7,Romance
The Secret Safari,2001,8.3,Documentary
Serial Intentions,2001,2.5,Crime
Serial Intentions,2001,2.5,Mystery
Serial Intentions,2001,2.5,Thriller
Sex with Strangers,2002,4.7,Documentary
Sex with Strangers,2002,4.7,Drama
Shadow Mask,2001,5.3,Action
An Adolescent,2001,6.7,Drama
An Adolescent,2001,6.7,Romance
The Order,2003,5.2,Horror
The Order,2003,5.2,Mystery
The Order,2003,5.2,Thriller
Skinned Deep,2004,3.9,Comedy
Skinned Deep,2004,3.9,Horror
Soap Girl,2002,4.5,Drama
Soap Girl,2002,4.5,Romance
Still Looking for Morphine,2001,6.5,Drama
Viva Sapato!,2003,5.4,Comedy
Life Kills Me,2002,6.7,Drama
Vote for Me,2003,8.6,Comedy
Yuen mei ching yan,2001,5.7,Comedy
Yuen mei ching yan,2001,5.7,Fantasy
Yuen mei ching yan,2001,5.7,Romance
Werner - Gekotzt wird später!,2003,5.5,Animation
Werner - Gekotzt wird später!,2003,5.5,Comedy
Wheels of Fortune,2001,7.2,Documentary
Wonderboy,2001,9.2,Documentary
The Wooden Gun,2002,6.8,Western
"Zapada, una comedia beat",2002,4.9,Comedy
In Cane for Life,2002,7.3,Documentary
Agitator,2001,6.9,Crime
Agitator,2001,6.9,Drama
Board,2001,7,Comedy
Circles,2001,5.6,Romance
Poppitz,2002,6.7,Comedy
Cravate club,2002,5.5,Comedy
Cravate club,2002,5.5,Drama
The Sweet Life,2003,7.1,Comedy
The Sweet Life,2003,7.1,Romance
A Great Little Business,2003,6.2,Comedy
Vat doi sao doi,2001,8.4,Comedy
Vat doi sao doi,2001,8.4,Romance
Voice of the Voiceless,2001,8.4,Documentary
Cradle 2 the Grave,2003,5.8,Action
Cradle 2 the Grave,2003,5.8,Crime
Cradle 2 the Grave,2003,5.8,Drama
Dance of a Dream,2001,6.1,Romance
The Divorce,2003,4.9,Comedy
The Divorce,2003,4.9,Drama
The Divorce,2003,4.9,Romance
Do It for Uncle Manny,2002,5.4,Comedy
Dragonwheel,2002,4.3,Comedy
Dragonwheel,2002,4.3,Romance
Elsewhere,2001,8.8,Documentary
Engine Trouble,2002,2.3,Horror
Engine Trouble,2002,2.3,Thriller
(Entre nous),2002,4.2,Drama
The Face of the Serpent,2003,4.6,Action
The Face of the Serpent,2003,4.6,Adventure
The Face of the Serpent,2003,4.6,Thriller
Film ist. 7-12,2002,8.2,Documentary
Haack: The King of Techno,2004,6.7,Documentary
Haack: The King of Techno,2004,6.7,Music
Koi Mere Dil Se Poochhe,2002,3.6,Musical
Koi Mere Dil Se Poochhe,2002,3.6,Romance
Koi Mere Dil Se Poochhe,2002,3.6,Thriller
The Lizzie McGuire Movie,2003,5.4,Adventure
The Lizzie McGuire Movie,2003,5.4,Comedy
The Lizzie McGuire Movie,2003,5.4,Family
"No Pain, No Gain",2004,7.1,Comedy
"No Pain, No Gain",2004,7.1,Drama
Pranksters,2002,5.2,Action
Pranksters,2002,5.2,Adventure
Pranksters,2002,5.2,Comedy
Style,2001,6.7,Comedy
Style,2001,6.7,Musical
Style,2001,6.7,Mystery
George and the Dragon,2004,5.7,Action
George and the Dragon,2004,5.7,Adventure
George and the Dragon,2004,5.7,Comedy
Public Enemy,2002,7.2,Action
Public Enemy,2002,7.2,Drama
Along the Way,2007,6.9,Drama
Heart,2001,6.6,Drama
How to Kill a Mockingbird,2002,5.8,Comedy
How to Kill a Mockingbird,2002,5.8,Drama
How to Kill a Mockingbird,2002,5.8,Family
In Camera,2001,6,Drama
In Camera,2001,6,Mystery
In Camera,2001,6,Thriller
Fat Choi Spirit,2002,6.7,Comedy
Karlsson on the Roof,2002,5,Animation
Karlsson on the Roof,2002,5,Family
Lovers & Leavers,2002,5.7,Drama
Lovers & Leavers,2002,5.7,Romance
My First Miracle,2002,7.2,Drama
The Lost Skeleton of Cadavra,2001,7,Comedy
The Lost Skeleton of Cadavra,2001,7,Horror
The Lost Skeleton of Cadavra,2001,7,Sci-Fi
Maa Tujhhe Salaam,2002,3.4,Action
Maa Tujhhe Salaam,2002,3.4,Drama
Mi yu shi qi xiao shi,2001,6.1,Drama
Michel Vaillant,2003,5.3,Action
Michel Vaillant,2003,5.3,Sport
All About Our House,2001,6.8,Comedy
Motown,2003,5.3,Drama
Motown,2003,5.3,Romance
The Bricklayer,2002,6.8,Biography
The Bricklayer,2002,6.8,Documentary
Murder on a Sunday Morning,2001,8,Crime
Murder on a Sunday Morning,2001,8,Documentary
My Mother India,2001,7.7,Documentary
Bad Guy,2001,6.8,Drama
Nemmeno in un sogno,2002,5.9,Comedy
Offspring,2001,8.6,Documentary
One Blood Planet,2001,5.8,Horror
One Blood Planet,2001,5.8,Thriller
An Ordinary Killer,2003,4,Thriller
Outpatient,2002,6.1,Drama
Outpatient,2002,6.1,Thriller
Past Perfect,2002,5.9,Drama
À ton image,2004,4.8,Drama
À ton image,2004,4.8,Sci-Fi
À ton image,2004,4.8,Thriller
Portrait of God,2001,4.2,Documentary
Prey for Rock & Roll,2003,6.2,Drama
Prey for Rock & Roll,2003,6.2,Music
Revenge of the Extras,2003,3.2,Comedy
Ringeraja,2002,6.4,Comedy
The Secret Glory,2001,6.5,Documentary
The Secret Glory,2001,6.5,Drama
The Secret Glory,2001,6.5,Mystery
Seoul,2002,5.7,Action
Seoul,2002,5.7,Thriller
Sex Court: The Movie,2001,4.3,Comedy
Sexgunsmoney@20,2002,8.5,Comedy
Sexgunsmoney@20,2002,8.5,Drama
Shark Tale,2004,6,Adventure
Shark Tale,2004,6,Animation
Shark Tale,2004,6,Comedy
Shaye & Kiki,2004,7.5,Animation
Shaye & Kiki,2004,7.5,Fantasy
Sin,2003,4.6,Crime
Sin,2003,4.6,Drama
Sin,2003,4.6,Thriller
Solaris,2002,6.2,Drama
Solaris,2002,6.2,Mystery
Solaris,2002,6.2,Romance
Son,2002,5.2,Comedy
Son,2002,5.2,Drama
The Stickup,2002,6.5,Action
The Stickup,2002,6.5,Crime
The Stickup,2002,6.5,Mystery
Swing,2002,7.2,Comedy
Swing,2002,7.2,Drama
Swing,2002,7.2,Music
Takkari Donga,2002,6.9,Action
Takkari Donga,2002,6.9,Adventure
Takkari Donga,2002,6.9,Comedy
Tempo,2003,4.7,Crime
Tempo,2003,4.7,Romance
Tempo,2003,4.7,Thriller
Make Believe,2003,3.1,Drama
Time of the Wolf,2002,6.2,Drama
Treading Water,2002,6.8,Comedy
Until Morning,2002,8.8,Drama
Who Is Bernard Tapie?,2001,5.8,Documentary
The Wild,2002,5,Adventure
The Wild,2002,5,Drama
The Wild,2002,5,Mystery
Os Xeretas,2001,5.9,Adventure
Os Xeretas,2001,5.9,Family
I Not Stupid,2002,7.2,Comedy
I Not Stupid,2002,7.2,Drama
Yeh Dil Aashiqanaa,2002,4.2,Action
Yeh Dil Aashiqanaa,2002,4.2,Romance
Yellowknife,2002,6.6,Drama
Zapata - El sueño del héroe,2004,1.9,Biography
Zapata - El sueño del héroe,2004,1.9,Drama
Zapata - El sueño del héroe,2004,1.9,Fantasy
Tomorrow La Scala!,2002,7.1,Comedy
Filhaal...,2002,5.7,Drama
Raaz,2002,6.5,Drama
Raaz,2002,6.5,Horror
Raaz,2002,6.5,Musical
Burning Annie,2004,5.6,Comedy
Burning Annie,2004,5.6,Drama
Burning Annie,2004,5.6,Romance
25th Hour,2002,7.7,Drama
The Black Door,2001,5.4,Horror
Bobby,2006,7,Biography
Bobby,2006,7,Drama
Bobby,2006,7,History
A Bomba,2002,6.3,Action
A Bomba,2002,6.3,Comedy
Les Boys IV,2005,5,Comedy
Les Boys IV,2005,5,Sport
Blackberry,2002,5.4,Drama
Burning in the Wind,2002,6.8,Drama
Burning in the Wind,2002,6.8,Romance
Car Bonus,2001,8.2,Comedy
Car Bonus,2001,8.2,Documentary
Car Bonus,2001,8.2,Drama
Cherry Bomb,2004,7.2,Drama
Chúmbale,2002,5,Comedy
Chúmbale,2002,5,Drama
Conspiracy of Silence,2003,6.6,Crime
Conspiracy of Silence,2003,6.6,Drama
Conspiracy of Silence,2003,6.6,Thriller
Body to Body,2003,6.1,Thriller
Dead End,2003,6.7,Adventure
Dead End,2003,6.7,Horror
Dead End,2003,6.7,Mystery
Dreaming in Black and White,2002,8.7,Drama
Easy Listening,2002,6.8,Comedy
Easy Listening,2002,6.8,Drama
Easy Listening,2002,6.8,Music
Ballistic: Ecks vs. Sever,2002,3.6,Action
Ballistic: Ecks vs. Sever,2002,3.6,Crime
Ballistic: Ecks vs. Sever,2002,3.6,Sci-Fi
God Is on Their Side,2002,7.3,Action
God Is on Their Side,2002,7.3,Comedy
God Is on Their Side,2002,7.3,Fantasy
Haan Maine Bhi Pyaar Kiya,2002,4.1,Drama
Haan Maine Bhi Pyaar Kiya,2002,4.1,Musical
Haan Maine Bhi Pyaar Kiya,2002,4.1,Romance
Waiting for Happiness,2002,6.8,Drama
Waiting for Happiness,2002,6.8,Music
Heart Over Head,2001,6.7,Drama
Heart Over Head,2001,6.7,Romance
Dark Water,2002,6.7,Drama
Dark Water,2002,6.7,Horror
Dark Water,2002,6.7,Mystery
The Human Stain,2003,6.3,Drama
The Human Stain,2003,6.3,Romance
The Human Stain,2003,6.3,Thriller
Step Into Liquid,2003,7.5,Documentary
Step Into Liquid,2003,7.5,Sport
Lost in La Mancha,2002,7.4,Documentary
The Marriage Certificate,2001,6.3,Comedy
The Marriage Certificate,2001,6.3,Drama
My Russia,2002,5.9,Comedy
My Russia,2002,5.9,Drama
"Micaela, una película mágica",2002,4.5,Adventure
"Micaela, una película mágica",2002,4.5,Animation
"Micaela, una película mágica",2002,4.5,Comedy
Minister,2002,7.2,Drama
Monsieur N.,2003,6.7,Biography
Monsieur N.,2003,6.7,Drama
Monsieur N.,2003,6.7,Mystery
Finding Neverland,2004,7.7,Biography
Finding Neverland,2004,7.7,Drama
Finding Neverland,2004,7.7,Family
Oi ching bak min bau,2001,6.8,Comedy
Oi ching bak min bau,2001,6.8,Romance
Tycoon: A New Russian,2002,6.8,Crime
Tycoon: A New Russian,2002,6.8,Drama
Only the Strong Survive,2002,6.7,Documentary
Only the Strong Survive,2002,6.7,Music
Pins and Needles,2001,7.3,Drama
Pure,2002,7,Drama
The Definition of Insanity,2004,7.6,Comedy
The Definition of Insanity,2004,7.6,Drama
Blue Spring,2001,7.4,Drama
Passionate People,2002,5.1,Comedy
Passionate People,2002,5.1,Romance
Baader,2002,5.5,Action
Baader,2002,5.5,Biography
Baader,2002,5.5,Crime
The Backyard,2002,7.2,Documentary
Cinta 200 Ela,2002,5.2,Romance
The Circuit,2002,3.8,Action
The Circuit,2002,3.8,Drama
The Circuit,2002,3.8,Sport
Coffee and Language,2001,7.7,Drama
Coffee and Language,2001,7.7,Romance
True Files,2002,5.2,Thriller
Dan pod suncem,2001,9,Documentary
Defining Maggie,2002,5.9,Drama
Extreme Dating,2005,5.3,Action
Extreme Dating,2005,5.3,Comedy
Extreme Dating,2005,5.3,Romance
Final Destination 2,2003,6.2,Horror
Final Destination 2,2003,6.2,Thriller
Flash!,2003,3.8,Romance
Food of Love,2002,5.8,Drama
Food of Love,2002,5.8,Music
Food of Love,2002,5.8,Romance
Freedom Downtime,2001,7.6,Adventure
Freedom Downtime,2001,7.6,Documentary
The Gatekeeper,2002,5.2,Drama
Made in Iceland,2002,5.4,Drama
Scars,2002,6.3,Drama
Scars,2002,6.3,Family
Moment in Time,2001,6.8,Romance
Moment in Time,2001,6.8,Thriller
Whatever You Say,2002,6.1,Comedy
Whatever You Say,2002,6.1,Crime
Whatever You Say,2002,6.1,Drama
Nothing More,2001,6.2,Comedy
Nothing More,2001,6.2,Romance
Nicholas Nickleby,2002,7.2,Drama
Nicholas Nickleby,2002,7.2,Romance
Nikos the Impaler,2003,3.5,Comedy
Nikos the Impaler,2003,3.5,Horror
Nikos the Impaler,2003,3.5,Thriller
No Tomorrow,2002,4.9,Drama
No Tomorrow,2002,4.9,Horror
No Tomorrow,2002,4.9,Thriller
Higher Still,2002,5,Drama
Pulsação Zero,2002,7.1,Action
Pulsação Zero,2002,7.1,Comedy
The Dolemite Explosion,2002,6.8,Action
The Princess Blade,2001,5.8,Action
The Princess Blade,2001,5.8,Sci-Fi
In This World,2002,7.4,Drama
Snowboarder,2003,3.5,Crime
Snowboarder,2003,3.5,Drama
Snowboarder,2003,3.5,Sport
Rising Low,2002,8.1,Documentary
Witches to the North,2001,4.1,Comedy
Witches to the North,2001,4.1,Fantasy
Strut!,2001,7.2,Documentary
Surf Adventures: O Filme,2002,7,Documentary
Surf Adventures: O Filme,2002,7,Sport
Ruby & Quentin,2003,7.2,Comedy
Ruby & Quentin,2003,7.2,Crime
This Is Not a Love Song,2002,6.5,Thriller
Dame tu cuerpo,2003,4.1,Comedy
Tracks,2005,4.9,Crime
Tracks,2005,4.9,Drama
Tumko Na Bhool Paayenge,2002,5.6,Action
Tumko Na Bhool Paayenge,2002,5.6,Drama
Tumko Na Bhool Paayenge,2002,5.6,Mystery
Hold My Heart,2002,6.9,Drama
A Mighty Wind,2003,7.3,Comedy
A Mighty Wind,2003,7.3,Music
Vampire Clan,2002,4.4,Drama
Vampire Clan,2002,4.4,Horror
A New Life,2002,6.6,Drama
The Violent Kind,2002,7.1,Action
The Violent Kind,2002,7.1,Adventure
The Violent Kind,2002,7.1,Comedy
Walk Backwards,2001,7,Drama
The Bridgeman,2002,4.7,Drama
Moving Alan,2003,6.7,Comedy
Chronotrip,2002,4.4,Documentary
Chronotrip,2002,4.4,Sci-Fi
The Commission,2003,6.1,Drama
Confidence,2003,6.7,Crime
Confidence,2003,6.7,Thriller
Girlie,2002,5.6,Comedy
Girlie,2002,5.6,Drama
Waiting Alone,2004,7.3,Comedy
Waiting Alone,2004,7.3,Drama
Waiting Alone,2004,7.3,Romance
A Lucky Day,2002,6.3,Drama
Días de boda,2002,5.4,Drama
Mothers of Life,2002,6.7,Documentary
En la ciudad sin límites,2002,7.3,Drama
Ernstfall in Havanna,2002,6.5,Comedy
It Runs in the Family,2003,5.6,Comedy
It Runs in the Family,2003,5.6,Drama
It Runs in the Family,2003,5.6,Romance
The Flying Classroom,2003,6.2,Comedy
The Flying Classroom,2003,6.2,Drama
The Flying Classroom,2003,6.2,Family
The Greenskeeper,2002,2.9,Comedy
The Greenskeeper,2002,2.9,Horror
The Greenskeeper,2002,2.9,Thriller
Hitters,2002,4.7,Thriller
Holes,2003,7.1,Adventure
Holes,2003,7.1,Comedy
Holes,2003,7.1,Drama
In the 9th Month,2002,8.1,Drama
In the 9th Month,2002,8.1,Romance
Inth Ka Jawab Patthar,2002,3.3,Action
Inth Ka Jawab Patthar,2002,3.3,Musical
War and Peace,2002,7.9,Documentary
War and Peace,2002,7.9,War
Jesus Christ Vampire Hunter,2001,5.2,Action
Jesus Christ Vampire Hunter,2001,5.2,Comedy
Jesus Christ Vampire Hunter,2001,5.2,Horror
Marry a Rich Man,2002,5.3,Comedy
Marry a Rich Man,2002,5.3,Drama
Marry a Rich Man,2002,5.3,Fantasy
School Trip,2002,6.6,Drama
School Trip,2002,6.6,Romance
Kranti,2002,3.7,Action
Kranti,2002,3.7,Drama
Warrior of Light,2001,8,Documentary
La leyenda del unicornio,2001,6.2,Animation
Luminal,2004,5.1,Drama
Luminal,2004,5.1,Sci-Fi
Luminal,2004,5.1,Thriller
Mainly Etc.,2001,8.8,Drama
The Man Without a Past,2002,7.7,Comedy
The Man Without a Past,2002,7.7,Drama
The Man Without a Past,2002,7.7,Romance
Spanish Fly,2003,6.6,Comedy
Spanish Fly,2003,6.6,Drama
Statistics,2006,5.9,Drama
Stealing Sinatra,2003,5.7,Biography
Stealing Sinatra,2003,5.7,Comedy
Stealing Sinatra,2003,5.7,Drama
Storm Watch,2002,4.9,Action
Storm Watch,2002,4.9,Sci-Fi
La T.V. y yo,2002,6.8,Documentary
Thus Spake Zarathustra,2001,6.7,Drama
Chinese Odyssey 2002,2002,7.1,Action
Chinese Odyssey 2002,2002,7.1,Comedy
Chinese Odyssey 2002,2002,7.1,Romance
The Tramp and the Dictator,2002,7.8,Biography
The Tramp and the Dictator,2002,7.8,Documentary
The Tramp and the Dictator,2002,7.8,History
El transcurso de las cosas,2001,5,Drama
El transcurso de las cosas,2001,5,Romance
Trois princesses pour Roland,2001,7.5,Documentary
Troublesome Night 12,2001,3.9,Comedy
Troublesome Night 12,2001,3.9,Horror
Troublesome Night 12,2001,3.9,Mystery
Try Seventeen,2002,6.1,Comedy
Try Seventeen,2002,6.1,Drama
Varuh meje,2002,5.8,Drama
Varuh meje,2002,5.8,Horror
Varuh meje,2002,5.8,Mystery
The Rules of the Game,2002,6.4,Crime
The Rules of the Game,2002,6.4,Drama
The Curse of the Were-Rabbit,2005,7.5,Animation
The Curse of the Were-Rabbit,2005,7.5,Comedy
The Curse of the Were-Rabbit,2005,7.5,Family
We the People,2002,4.5,Comedy
We the People,2002,4.5,Drama
We the People,2002,4.5,Family
Xuxa and the Elves 2,2002,1.7,Adventure
Xuxa and the Elves 2,2002,1.7,Family
Xuxa and the Elves 2,2002,1.7,Fantasy
Yank Tanks,2002,7.8,Documentary
Antonia,2001,5.4,Drama
Here Was the Anthem,2002,7.4,Crime
Here Was the Anthem,2002,7.4,Drama
Back Against the Wall,2002,6,Drama
Bad Eggs,2003,6.4,Comedy
Bad Eggs,2003,6.4,Thriller
Beijing Rocks,2001,6.7,Drama
Beijing Rocks,2001,6.7,Musical
Ball of Wax,2003,5,Drama
Ball of Wax,2003,5,Thriller
Bang the Machine,2002,8.4,Documentary
Bells of Innocence,2003,3.5,Horror
Eve,2002,5.8,Adventure
Eve,2002,5.8,Fantasy
Boys Klub,2001,3.4,Comedy
Boys Klub,2001,3.4,Family
The Burial Society,2002,5.9,Thriller
Day After Tomorrow,2002,5.6,Drama
Day After Tomorrow,2002,5.6,Romance
Den of Lions,2003,4.8,Action
Den of Lions,2003,4.8,Crime
Den of Lions,2003,4.8,Thriller
Wolves in the Snow,2002,6.2,Crime
Wolves in the Snow,2002,6.2,Drama
Wolves in the Snow,2002,6.2,Mystery
Detonator,2003,4.2,Action
Detonator,2003,4.2,Drama
Detonator,2003,4.2,Thriller
Kya Yehi Pyaar Hai,2002,3.8,Drama
Kya Yehi Pyaar Hai,2002,3.8,Romance
July Rhapsody,2002,7.3,Drama
Last Days in Dublin,2001,5,Drama
Nursie,2004,6.3,Horror
Nursie,2004,6.3,Thriller
Der Wixxer,2004,6.1,Comedy
Der Wixxer,2004,6.1,Crime
Der Wixxer,2004,6.1,Mystery
The Crime of Father Amaro,2002,6.8,Drama
The Crime of Father Amaro,2002,6.8,Romance
The Wind Horse,2001,6.9,Drama
Back by Midnight,2004,4.7,Comedy
Baltic Storm,2003,3.9,Drama
Baltic Storm,2003,3.9,Thriller
Beautiful People,2001,4.5,Drama
Black Cadillac,2003,6.1,Horror
Black Cadillac,2003,6.1,Thriller
The Blue Butterfly,2004,6.3,Adventure
The Blue Butterfly,2004,6.3,Drama
Burning Desires,2002,4.9,Action
Burning Desires,2002,4.9,Drama
Burning Desires,2002,4.9,Mystery
Dream,2001,5.5,Comedy
Dream,2001,5.5,Drama
Dream,2001,5.5,Romance
Kitne Door... Kitne Paas,2002,4.5,Comedy
Kitne Door... Kitne Paas,2002,4.5,Romance
Qi hao cha guan,2001,6.1,Crime
Qi hao cha guan,2001,6.1,Horror
Qi hao cha guan,2001,6.1,Mystery
Nowhere,2002,6.3,Comedy
Nowhere,2002,6.3,Drama
Jazz War,2001,7.6,Documentary
Jazz War,2001,7.6,Music
The Original Mermaid,2002,6.4,Documentary
Out of Time,2003,6.5,Action
Out of Time,2003,6.5,Crime
Out of Time,2003,6.5,Drama
Outdoorsmen,2002,7.6,Action
Outdoorsmen,2002,7.6,Adventure
Outdoorsmen,2002,7.6,Comedy
Over the Rainbow,2002,7.1,Drama
Over the Rainbow,2002,7.1,Romance
Paris,2003,4.3,Drama
Paris,2003,4.3,Romance
"Eliana, Eliana",2002,6.9,Drama
Punch,2002,6,Drama
Runaway Jury,2003,7.1,Drama
Runaway Jury,2003,7.1,Thriller
Deserter,2002,5.4,Drama
Deserter,2002,5.4,War
Skegs & Skangers,2002,7.1,Comedy
Smådeckarna,2002,2.7,Family
I soldati,2002,7.6,Comedy
I soldati,2002,7.6,Crime
I soldati,2002,7.6,Drama
Sweet Sixteen,2002,7.5,Crime
Sweet Sixteen,2002,7.5,Drama
Sea of Silence,2003,6.6,Drama
Sea of Silence,2003,6.6,History
Anything Else,2003,6.4,Comedy
Anything Else,2003,6.4,Romance
Wtorek,2002,5.5,Comedy
Wtorek,2002,5.5,Drama
Green Light,2002,3.2,Comedy
Green Light,2002,3.2,Drama
Green Light,2002,3.2,Fantasy
"Dummy Mommy, Without a Baby",2001,6.1,Comedy
16 December,2002,6.9,Action
16 December,2002,6.9,Drama
16 December,2002,6.9,Thriller
Agent Cody Banks,2003,5.1,Action
Agent Cody Banks,2003,5.1,Adventure
Agent Cody Banks,2003,5.1,Comedy
Divorce: The Musical,2001,5.6,Comedy
Divorce: The Musical,2001,5.6,Musical
Dui Duari,2001,7.8,Drama
Dui Duari,2001,7.8,Mystery
Dum,2003,5.6,Action
Dum,2003,5.6,Crime
Dum,2003,5.6,Drama
Durval Records,2002,6.9,Comedy
Durval Records,2002,6.9,Drama
Durval Records,2002,6.9,Music
Dance Challenge,2002,5.4,Comedy
Dance Challenge,2002,5.4,Drama
Dance Challenge,2002,5.4,Musical
Stop the Bitch Campaign,2001,5.6,Action
Stop the Bitch Campaign,2001,5.6,Drama
The Event,2003,6.3,Drama
Otilia Rauda,2001,7,Drama
The Singing Detective,2003,5.6,Comedy
The Singing Detective,2003,5.6,Crime
The Singing Detective,2003,5.6,Musical
Smradi,2002,6.3,Drama
Sogobi,2002,7.4,Documentary
Soldiers of Salamina,2003,6.8,Drama
Sucker Punch,2003,3.8,Comedy
Sucker Punch,2003,3.8,Crime
Sucker Punch,2003,3.8,Drama
Soothradharan,2001,5.1,Action
Soothradharan,2001,5.1,Family
Soothradharan,2001,5.1,Romance
The In-Laws,2003,5.7,Action
The In-Laws,2003,5.7,Comedy
